TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA
CCRO3;13,04;3,69;40,01;3,29;0,75;35,83;25,41;6,59;10,37;15,87;5,50;1,74;2,64;31,74;-0,99;1,10;8,23;1,86;6,27;0,23;0,77;0,28;7,44;1,11;123.001.900,04;3,96;0,33
CCXC3;1,16;;-0,46;-0,04;0,20;;;;-0,74;-0,72;0,02;;;-0,04;;0,16;-8,10;-43,41;4,96;-5,36;6,37;0,00;;;45.760,33;-31,35;-2,54
CEAB3;12,24;;-11,78;1,48;0,56;47,62;-1,02;-7,89;-91,27;-129,01;-37,73;0,61;0,93;2,98;-1,02;1,69;-12,56;-4,73;-2,83;0,38;0,62;0,60;;;16.079.013,46;8,27;-1,04
CEBR3;131,00;1,27;22,27;2,22;0,51;12,64;6,12;3,13;11,37;11,77;-0,30;-0,06;0,70;2,67;-3,43;1,29;9,99;2,30;8,65;0,23;0,71;0,74;6,64;;635.667,26;58,88;5,88
CEBR5;155,85;2,52;26,49;2,65;0,61;12,64;6,12;3,13;13,53;11,77;-0,30;-0,06;0,83;3,18;-4,08;1,29;9,99;2,30;8,65;0,23;0,71;0,74;6,64;;190.657,00;58,88;5,88
CEBR6;147,00;1,25;24,99;2,50;0,58;12,64;6,12;3,13;12,76;11,77;-0,30;-0,06;0,78;3,00;-3,85;1,29;9,99;2,30;8,65;0,23;0,71;0,74;6,64;;782.849,00;58,88;5,88
CEDO3;11,05;;-1,89;0,87;0,16;15,82;-2,18;-9,98;-8,64;-22,97;-16,06;1,62;0,19;-2,18;-0,27;0,84;-46,11;-8,71;-3,52;0,19;0,78;0,87;3,73;;153.642,08;12,68;-5,85
CEDO4;5,88;;-1,01;0,46;0,09;15,82;-2,18;-9,98;-4,60;-22,97;-16,06;1,62;0,10;-1,16;-0,14;0,84;-46,11;-8,71;-3,52;0,19;0,78;0,87;3,73;;210.360,21;12,68;-5,85
CEEB3;41,00;2,37;10,49;1,79;0,51;22,95;15,51;10,05;6,80;12,91;4,74;1,25;1,05;20,67;-0,65;1,14;17,11;4,89;9,66;0,29;0,71;0,49;12,72;16,24;119.309,78;22,85;3,91
CEEB5;44,17;2,20;11,30;1,93;0,55;22,95;15,51;10,05;7,32;12,91;4,74;1,25;1,14;22,26;-0,70;1,14;17,11;4,89;9,66;0,29;0,71;0,49;12,72;16,24;7.117,00;22,85;3,91
CEEB6;60,68;1,76;15,52;2,66;0,76;22,95;15,51;10,05;10,06;12,91;4,74;1,25;1,56;30,58;-0,96;1,14;17,11;4,89;9,66;0,29;0,71;0,49;12,72;16,24;;22,85;3,91
CEED3;54,95;;-0,35;-0,10;0,14;-1,01;-16,70;-44,49;-0,93;-2,56;-1,63;;0,16;-0,12;-0,18;0,17;-28,67;-39,36;13,70;-1,37;2,37;0,88;3,53;;65.459,16;-548,09;-157,15
CEED4;70,00;;-0,45;-0,13;0,18;-1,01;-16,70;-44,49;-1,19;-2,56;-1,63;;0,20;-0,15;-0,23;0,17;-28,67;-39,36;13,70;-1,37;2,37;0,88;3,53;;8.180,00;-548,09;-157,15
CEGR3;60,00;0,16;39,62;13,20;4,46;29,25;18,21;10,97;23,86;25,04;1,18;0,66;4,35;-74,08;-5,96;0,81;33,31;11,25;19,93;0,34;0,66;1,03;5,62;3,05;20.622,20;4,55;1,51
CEPE3;127,13;1,59;45,33;5,62;0,99;16,65;8,14;3,37;18,78;26,05;8,85;2,65;1,53;78,39;-1,45;1,04;12,39;2,19;6,03;0,18;0,82;0,65;9,02;6,60;92.909,67;22,64;2,80
CEPE5;31,00;6,51;11,05;1,37;0,24;16,65;8,14;3,37;4,58;26,05;8,85;2,65;0,37;19,12;-0,35;1,04;12,39;2,19;6,03;0,18;0,82;0,65;9,02;6,60;149.959,12;22,64;2,80
CEPE6;32,50;6,83;11,59;1,44;0,25;16,65;8,14;3,37;4,80;26,05;8,85;2,65;0,39;20,04;-0,37;1,04;12,39;2,19;6,03;0,18;0,82;0,65;9,02;6,60;45.861,92;22,64;2,80
CESP3;28,27;8,05;6,31;1,30;0,73;40,93;56,72;79,28;8,83;9,87;0,86;0,13;5,01;18,19;-0,80;1,69;20,57;11,49;1,55;0,56;0,44;0,14;-20,20;15,73;273.560,17;21,77;4,48
CESP5;36,99;9,93;8,26;1,70;0,95;40,93;56,72;79,28;11,55;9,87;0,86;0,13;6,55;23,80;-1,05;1,69;20,57;11,49;1,55;0,56;0,44;0,14;-20,20;15,73;144.759,75;21,77;4,48
CESP6;29,17;7,80;6,52;1,34;0,75;40,93;56,72;79,28;9,11;9,87;0,86;0,13;5,17;18,77;-0,83;1,69;20,57;11,49;1,55;0,56;0,44;0,14;-20,20;15,73;50.875.627,71;21,77;4,48
CGAS3;169,97;4,94;18,82;18,58;1,94;34,16;23,24;14,13;11,44;13,86;2,42;3,92;2,66;14,94;-3,62;1,39;98,74;10,33;16,55;0,10;0,90;0,73;8,30;17,45;212.504,89;9,15;9,03
CGAS5;171,45;5,38;18,98;18,74;1,96;34,16;23,24;14,13;11,54;13,86;2,42;3,92;2,68;15,07;-3,65;1,39;98,74;10,33;16,55;0,10;0,90;0,73;8,30;17,45;1.728.266,88;9,15;9,03
CGRA3;37,99;4,53;5,62;1,22;0,93;53,96;24,81;31,06;7,03;6,19;-0,94;-0,16;1,74;3,66;-1,54;2,82;21,75;16,61;13,56;0,76;0,24;0,53;3,42;16,83;128.234,50;31,09;6,76
CGRA4;38,90;4,42;5,75;1,25;0,96;53,96;24,81;31,06;7,20;6,19;-0,94;-0,16;1,79;3,74;-1,58;2,82;21,75;16,61;13,56;0,76;0,24;0,53;3,42;16,83;543.162,25;31,09;6,76
CIEL3;3,83;1,69;23,55;1,14;0,13;30,67;8,88;4,13;10,95;14,55;3,60;0,37;0,97;1,64;-0,80;1,11;4,83;0,56;2,85;0,12;0,88;0,14;7,99;-11,13;141.173.820,79;3,37;0,16
CLSC3;60,00;3,96;6,61;1,37;0,22;12,66;6,42;4,27;4,40;5,45;1,30;0,41;0,28;6,92;-0,35;1,10;20,70;3,36;10,21;0,16;0,84;0,79;4,99;-11,18;1.303.112,20;43,87;9,08
CLSC4;54,40;4,80;5,99;1,24;0,20;12,66;6,42;4,27;3,99;5,45;1,30;0,41;0,26;6,28;-0,31;1,10;20,70;3,36;10,21;0,16;0,84;0,79;4,99;-11,18;371.460,13;43,87;9,08
CMIG3;17,37;3,54;13,00;1,53;0,49;23,11;16,08;8,20;6,63;8,85;2,76;0,64;1,07;4,14;-0,70;1,70;11,73;3,81;10,48;0,32;0,68;0,46;5,38;-0,06;14.314.028,38;11,39;1,34
CMIG4;15,25;4,03;11,41;1,34;0,43;23,11;16,08;8,20;5,82;8,85;2,76;0,64;0,94;3,63;-0,61;1,70;11,73;3,81;10,48;0,32;0,68;0,46;5,38;-0,06;139.562.713,04;11,39;1,34
CMSA3;0,00;;0,00;0,00;0,00;;;;0,00;0,38;0,38;-0,89;;0,00;0,00;141,75;-233,87;-232,40;-237,47;0,99;0,01;0,00;;;;0,00;0,00
CMSA4;0,00;;0,00;0,00;0,00;;;;0,00;0,38;0,38;-0,89;;0,00;0,00;141,75;-233,87;-232,40;-237,47;0,99;0,01;0,00;;;;0,00;0,00
CNSY3;30,22;;-27,81;135,13;5,22;-7,98;-37,91;-48,05;-35,24;-39,58;-4,34;16,62;13,36;-20,45;-5,51;0,17;-485,95;-18,76;-22,50;0,04;0,96;0,39;19,24;;;0,22;-1,09
CNTO3;26,50;;173,38;3,34;1,25;45,63;5,49;1,71;53,91;56,54;2,63;0,16;2,96;4,35;-2,43;2,42;1,92;0,72;2,88;0,37;0,63;0,42;;;44.466.030,00;7,94;0,15
COCE3;72,61;2,92;15,60;1,77;0,57;14,35;9,04;6,37;10,99;12,98;4,45;0,72;0,99;-152,62;-0,83;0,99;11,37;3,67;7,14;0,32;0,68;0,58;8,25;9,99;17.108,80;40,94;4,65
COCE5;57,84;3,67;12,43;1,41;0,46;14,35;9,04;6,37;8,75;12,98;4,45;0,72;0,79;-121,58;-0,66;0,99;11,37;3,67;7,14;0,32;0,68;0,58;8,25;9,99;975.826,46;40,94;4,65
COCE6;30,22;7,03;6,49;0,74;0,24;14,35;9,04;6,37;4,57;12,98;4,45;0,72;0,41;-63,52;-0,35;0,99;11,37;3,67;7,14;0,32;0,68;0,58;8,25;9,99;;40,94;4,65
COGN3;4,82;;-4,63;0,53;0,25;59,44;-15,18;-31,59;-9,63;-17,25;-7,61;0,42;1,46;2,23;-0,33;1,94;-11,37;-5,42;-3,65;0,48;0,49;0,17;13,24;-24,68;309.187.920,88;9,16;-1,04
CORR3;2,71;;0,01;0,01;0,00;74,74;56,37;53,90;0,01;-0,09;-0,21;-0,35;0,00;0,00;-0,02;13,09;164,96;40,75;159,34;0,25;0,75;0,76;-33,38;;;240,27;396,36
CORR4;69,00;;0,17;0,29;0,07;74,74;56,37;53,90;0,17;-0,09;-0,21;-0,35;0,09;0,09;-0,41;13,09;164,96;40,75;159,34;0,25;0,75;0,76;-33,38;;10.850,00;240,27;396,36
CPFE3;31,42;5,73;10,28;2,49;0,71;22,58;16,55;11,87;7,38;9,84;2,46;0,83;1,22;12,30;-1,04;1,23;24,22;6,95;11,08;0,29;0,71;0,59;11,46;25,40;70.433.356,50;12,61;3,06
CPLE3;67,87;4,15;4,79;0,93;0,41;29,92;22,48;18,04;3,85;5,38;1,39;0,33;0,87;6,47;-0,53;1,40;19,32;8,60;10,59;0,45;0,55;0,48;3,14;9,08;12.010.912,54;73,29;14,16
CPLE5;134,06;4,10;9,47;1,83;0,81;29,92;22,48;18,04;7,60;5,38;1,39;0,33;1,71;12,77;-1,05;1,40;19,32;8,60;10,59;0,45;0,55;0,48;3,14;9,08;6.052,00;73,29;14,16
CPLE6;73,32;4,23;5,18;1,00;0,45;29,92;22,48;18,04;4,16;5,38;1,39;0,33;0,93;6,98;-0,57;1,40;19,32;8,60;10,59;0,45;0,55;0,48;3,14;9,08;94.505.579,08;73,29;14,16
CPRE3;18,23;;19,05;1,89;0,86;49,98;35,17;28,88;15,64;17,64;2,00;0,24;5,50;-91,82;-0,99;0,94;9,91;4,50;5,66;0,45;0,54;0,16;9,10;;5.456,00;9,66;0,96
CRDE3;27,00;;-20,39;0,54;0,49;80,97;3,49;-48,06;280,68;203,95;-76,73;-0,15;9,80;3,02;-0,62;4,89;-2,67;-2,41;-0,28;0,90;0,10;0,05;11,36;;44.692,89;49,69;-1,32
CREM3;14,50;;32,70;2,45;0,67;30,30;7,39;2,10;9,28;13,11;3,84;1,01;0,69;4,89;-1,69;1,29;7,50;2,05;9,29;0,27;0,73;0,98;1,09;;;5,91;0,44
CRFB3;19,50;1,28;16,32;2,62;0,83;20,00;6,10;3,52;9,41;10,73;1,32;0,37;0,57;16,79;-1,61;1,11;16,05;5,10;13,12;0,32;0,65;1,45;10,32;12,50;78.303.395,54;7,45;1,19
CRIV3;5,74;0,61;10,18;0,61;0,11;53,72;17,06;11,75;7,01;7,51;;;1,20;0,81;-0,13;2,93;5,95;1,05;;0,18;0,82;0,09;-5,15;14,18;19.339,08;9,49;0,56
CRIV4;6,70;7,26;11,88;0,71;0,12;53,72;17,06;11,75;8,18;7,51;;;1,40;0,94;-0,16;2,93;5,95;1,05;;0,18;0,82;0,09;-5,15;14,18;33.778,78;9,49;0,56
CRPG3;38,98;2,26;9,36;1,68;1,22;31,56;20,87;20,28;9,10;8,14;-1,59;-0,29;1,90;1,77;-6,52;6,44;17,92;13,01;18,10;0,73;0,27;0,64;8,35;;24.201,83;23,24;4,16
CRPG5;43,16;2,05;10,37;1,86;1,35;31,56;20,87;20,28;10,07;8,14;-1,59;-0,29;2,10;1,96;-7,21;6,44;17,92;13,01;18,10;0,73;0,27;0,64;8,35;;703.844,88;23,24;4,16
CRPG6;42,85;2,06;10,29;1,84;1,34;31,56;20,87;20,28;10,00;8,14;-1,59;-0,29;2,09;1,95;-7,16;6,44;17,92;13,01;18,10;0,73;0,27;0,64;8,35;;96.559,96;23,24;4,16
CSAB3;48,50;6,40;8,18;1,90;0,95;-432,32;-5.765,78;-5.795,29;8,22;8,49;;;;9,36;-1,13;2,99;23,21;11,67;;0,50;0,50;0,00;-27,17;-14,21;5.174,50;25,55;5,93
CSAB4;51,70;6,60;8,72;2,02;1,02;-432,32;-5.765,78;-5.795,29;8,76;8,49;;;;9,98;-1,20;2,99;23,21;11,67;;0,50;0,50;0,00;-27,17;-14,21;13.456,67;25,55;5,93
CSAN3;82,25;1,82;31,66;3,04;0,90;29,61;19,83;7,87;12,57;17,11;4,54;1,10;2,49;5,68;-1,33;1,95;9,61;2,84;8,48;0,30;0,69;0,36;10,73;31,02;185.708.642,50;27,04;2,60
CSMG3;16,56;16,83;7,84;0,88;0,52;44,16;23,69;15,15;5,01;6,79;1,77;0,31;1,19;7,50;-0,65;1,57;11,24;6,67;9,31;0,59;0,41;0,44;4,54;18,85;27.028.760,75;18,79;2,11
CSNA3;38,76;0,02;48,47;10,76;0,94;32,98;14,06;4,14;14,28;21,62;7,34;5,53;2,01;9,47;-1,40;1,44;22,21;1,95;6,82;0,09;0,89;0,47;9,54;;427.427.738,17;3,60;0,80
CSRN3;16,89;1,90;8,81;2,17;0,61;23,60;17,42;12,31;6,23;9,36;3,16;1,10;1,08;6,59;-0,79;1,68;24,58;6,93;12,19;0,28;0,72;0,56;10,15;5,29;89.958,30;7,80;1,92
CSRN5;16,74;2,11;8,73;2,15;0,61;23,60;17,42;12,31;6,17;9,36;3,16;1,10;1,07;6,53;-0,79;1,68;24,58;6,93;12,19;0,28;0,72;0,56;10,15;5,29;57.105,67;7,80;1,92
CSRN6;16,57;2,13;8,64;2,12;0,60;23,60;17,42;12,31;6,11;9,36;3,16;1,10;1,06;6,46;-0,78;1,68;24,58;6,93;12,19;0,28;0,72;0,56;10,15;5,29;61.375,50;7,80;1,92
CTCA3;0,00;;0,00;0,00;0,00;64,04;23,48;16,83;0,00;-1,83;-1,83;-0,20;0,00;0,00;0,00;2,86;7,98;6,00;5,83;0,75;0,25;0,36;26,66;30,12;;1,86;0,15
CTKA3;26,00;;1,19;-0,80;0,32;39,59;27,74;37,10;1,60;6,09;4,73;;0,44;1,36;-0,82;1,62;-67,24;26,65;20,91;-0,40;1,40;0,72;0,27;;177.554,79;-32,37;21,77
CTKA4;18,83;;0,87;-0,58;0,23;39,59;27,74;37,10;1,16;6,09;4,73;;0,32;0,99;-0,59;1,62;-67,24;26,65;20,91;-0,40;1,40;0,72;0,27;;290.645,96;-32,37;21,77
CTNM3;12,20;;-1,71;0,45;0,09;30,47;-1,66;-12,13;-12,49;-52,24;-43,22;1,55;0,21;2,96;-0,14;1,09;-26,15;-5,17;-3,60;0,20;0,64;0,43;-5,30;;69.403,52;27,26;-7,13
CTNM4;5,99;;-0,84;0,22;0,04;30,47;-1,66;-12,13;-6,13;-52,24;-43,22;1,55;0,10;1,45;-0,07;1,09;-26,15;-5,17;-3,60;0,20;0,64;0,43;-5,30;;160.870,96;27,26;-7,13
CTSA3;2,50;1,22;-17.390,49;0,97;0,44;18,14;4,42;0,00;13,98;25,03;11,06;0,77;0,62;13,95;-0,80;1,07;-0,01;0,00;2,79;0,45;0,55;0,71;2,57;61,71;33.367,46;2,56;0,00
CTSA4;1,97;1,55;-13.703,71;0,77;0,34;18,14;4,42;0,00;11,01;25,03;11,06;0,77;0,49;10,99;-0,63;1,07;-0,01;0,00;2,79;0,45;0,55;0,71;2,57;61,71;47.589,21;2,56;0,00
CTSA8;0,00;;0,00;0,00;0,00;18,14;4,42;0,00;0,00;25,03;11,06;0,77;0,00;0,00;0,00;1,07;-0,01;0,00;2,79;0,45;0,55;0,71;2,57;61,71;;2,56;0,00
CURY3;10,61;;17,85;6.736,75;1.725,01;35,84;19,91;12,73;11,42;11,42;0,00;-0,66;2,27;4.274,19;-11.900,40;1,89;37.741,48;9.664,08;25.609,78;0,26;0,65;758,86;;;9.496.430,50;0,00;0,59
CVCB3;19,51;;-1,98;-10,15;0,67;81,82;-155,58;-207,35;-2,64;-2,92;-0,28;;4,11;-2,80;-2,29;0,75;-512,04;-33,62;-93,72;-0,07;1,06;0,16;19,77;-20,22;187.093.485,25;-1,92;-9,84
CYRE3;28,71;6,33;6,96;1,83;1,01;32,48;54,65;41,20;5,25;5,50;0,25;0,09;2,87;3,20;-1,91;3,01;26,32;14,47;19,26;0,55;0,43;0,35;-7,54;-8,46;171.257.246,29;15,66;4,12
DASA3;85,00;;-214,34;10,49;3,29;24,99;1,31;-3,24;529,78;574,27;44,49;0,88;6,94;31,79;-4,76;1,50;-4,89;-1,54;-0,26;0,31;0,69;0,47;10,10;9,52;141.684,29;8,10;-0,40
DIRR3;13,21;6,13;20,12;1,53;0,39;34,62;13,11;6,98;10,71;11,07;0,36;0,05;1,40;1,07;-0,72;4,44;7,58;1,92;6,05;0,25;0,72;0,28;-4,50;-12,25;18.022.701,50;8,66;0,66
DMMO3;1,35;;-1,01;-0,48;1,18;-13,98;-72,90;-111,20;-1,54;-1,32;0,22;;1,12;-1,52;-2,59;0,41;-47,51;-117,06;31,33;-2,46;3,46;1,05;-15,03;;23.200.406,58;-2,82;-1,34
DMVF3;12,35;;-2.100,75;0,76;0,42;14,74;8,05;0,29;-75,51;-63,52;11,99;-0,12;;3,11;-0,69;1,51;-0,04;-0,02;-1,01;0,55;0,45;-0,07;;;3.846.405,58;16,17;-0,01
DOHL3;37,01;1,12;79,79;4,64;3,66;26,62;2,86;7,32;204,20;151,88;-4,76;-0,11;5,84;9,03;-7,14;5,83;5,82;4,58;-1,16;0,79;0,21;0,63;4,74;-5,49;63.372,10;7,97;0,46
DOHL4;6,22;7,30;13,41;0,78;0,61;26,62;2,86;7,32;34,32;151,88;-4,76;-0,11;0,98;1,52;-1,20;5,83;5,82;4,58;-1,16;0,79;0,21;0,63;4,74;-5,49;306.431,17;7,97;0,46
DTCY3;7,44;;-25,62;9,64;2,13;32,90;-3,27;-12,55;-98,23;-139,29;1,06;-0,10;3,22;-11,29;-2,94;0,59;-37,64;-8,30;-6,59;0,22;0,78;0,66;-1,40;;13.115,33;0,77;-0,29
DTCY4;62,60;;-215,57;81,13;17,90;32,90;-3,27;-12,55;-826,47;-139,29;1,06;-0,10;27,06;-95,03;-24,70;0,59;-37,64;-8,30;-6,59;0,22;0,78;0,66;-1,40;;;0,77;-0,29
DTEX3;20,53;;32,50;2,91;1,27;28,32;12,99;7,98;19,98;22,63;2,65;0,39;2,60;8,67;-1,96;1,71;8,96;3,90;7,03;0,44;0,56;0,49;4,69;0,61;46.845.026,21;7,05;0,63
EALT3;13,28;0,41;14,24;1,66;0,68;24,31;10,30;8,21;11,35;10,09;2,76;0,40;1,17;10,27;-1,23;1,17;11,69;4,75;7,32;0,41;0,59;0,58;11,80;20,01;57.404,96;7,98;0,93
EALT4;4,99;1,21;5,35;0,63;0,25;24,31;10,30;8,21;4,26;10,09;2,76;0,40;0,44;3,86;-0,46;1,17;11,69;4,75;7,32;0,41;0,59;0,58;11,80;20,01;390.607,71;7,98;0,93
ECOR3;12,94;;25,55;10,52;0,58;39,47;32,03;6,97;5,56;10,98;5,42;10,25;1,78;35,37;-0,73;1,09;41,20;2,28;10,06;0,06;0,94;0,33;6,12;;47.051.238,04;1,23;0,51
ECPR3;77,00;;-2,41;1,04;0,55;;;;-2,83;-2,78;0,02;-0,01;;94,03;-0,55;2,94;-43,42;-22,74;-37,09;0,52;0,48;0,00;;;7.733,00;73,72;-32,01
ECPR4;74,96;;-2,34;1,02;0,53;;;;-2,76;-2,78;0,02;-0,01;;91,54;-0,54;2,94;-43,42;-22,74;-37,09;0,52;0,48;0,00;;;10.030,67;73,72;-32,01
EEEL3;525,00;3,76;13,23;1,89;0,90;59,99;46,83;26,56;7,50;7,65;0,13;0,03;3,51;5,34;-1,23;2,63;14,25;6,77;16,60;0,48;0,52;0,25;10,14;;52.500,00;278,37;39,68
EEEL4;575,00;3,78;14,49;2,07;0,98;59,99;46,83;26,56;8,22;7,65;0,13;0,03;3,85;5,84;-1,35;2,63;14,25;6,77;16,60;0,48;0,52;0,25;10,14;;51.966,00;278,37;39,68
EGIE3;44,26;3,90;15,15;5,05;1,05;38,94;40,57;21,13;7,89;10,58;2,69;1,72;3,20;11,10;-1,43;1,55;33,37;6,93;15,71;0,21;0,79;0,33;8,66;10,81;74.417.946,83;8,76;2,92
EKTR3;43,80;1,45;17,26;2,80;0,90;19,07;13,15;7,44;9,77;11,41;3,78;1,08;1,28;27,03;-1,40;1,10;16,22;5,20;8,66;0,32;0,68;0,70;7,24;2,43;49.957,10;15,65;2,54
EKTR4;25,50;2,74;10,05;1,63;0,52;19,07;13,15;7,44;5,69;11,41;3,78;1,08;0,75;15,74;-0,81;1,10;16,22;5,20;8,66;0,32;0,68;0,70;7,24;2,43;201.508,73;15,65;2,54
ELEK3;19,11;0,34;24,46;2,66;1,07;11,39;2,82;2,53;21,94;38,76;5,75;0,70;0,62;3,75;-2,60;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;11.501,50;7,19;0,78
ELEK4;36,99;0,17;47,34;5,15;2,07;11,39;2,82;2,53;42,48;38,76;5,75;0,70;1,20;7,26;-5,02;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;52.244,08;7,19;0,78
ELET3;34,98;4,65;6,82;0,72;0,30;78,47;42,21;24,50;3,96;6,55;2,58;0,47;1,67;2,51;-0,41;1,88;10,60;4,43;9,96;0,42;0,58;0,18;-1,65;;221.484.085,04;48,35;5,13
ELET5;45,90;5,00;8,95;0,95;0,40;78,47;42,21;24,50;5,20;6,55;2,58;0,47;2,19;3,30;-0,53;1,88;10,60;4,43;9,96;0,42;0,58;0,18;-1,65;;9.264,00;48,35;5,13
ELET6;35,30;5,06;6,89;0,73;0,31;78,47;42,21;24,50;4,00;6,55;2,58;0,47;1,69;2,54;-0,41;1,88;10,60;4,43;9,96;0,42;0,58;0,18;-1,65;;78.471.516,17;48,35;5,13
ELPL3;8,41;;3,41;0,49;0,06;9,15;9,15;3,27;1,22;2,92;1,70;0,68;0,11;-2,21;-0,07;0,91;14,39;1,64;13,53;0,11;0,89;0,50;6,77;;;17,14;2,47
EMAE3;25,35;27,50;8,35;0,88;0,57;18,64;7,71;25,53;27,68;42,63;-12,74;-0,41;2,13;1,54;-1,01;6,10;10,58;6,79;-0,49;0,64;0,36;0,27;23,78;;;28,68;3,03
EMAE4;67,48;11,36;22,24;2,35;1,51;18,64;7,71;25,53;73,68;42,63;-12,74;-0,41;5,68;4,10;-2,70;6,10;10,58;6,79;-0,49;0,64;0,36;0,27;23,78;;1.812.033,63;28,68;3,03
EMBR3;8,81;;-1,46;0,41;0,11;10,48;-18,90;-35,02;-2,70;-8,22;-5,52;0,84;0,51;0,32;-0,26;2,29;-28,33;-7,31;-7,44;0,26;0,73;0,21;-6,86;;152.637.524,38;21,34;-6,05
ENAT3;12,09;9,45;9,28;1,09;0,70;33,40;33,74;29,77;8,19;4,32;-3,87;-0,52;2,76;2,19;-1,25;3,72;11,79;7,56;9,01;0,64;0,36;0,25;17,18;2,03;22.270.332,46;11,04;1,30
ENBR3;19,36;2,40;8,99;1,19;0,41;20,09;15,73;8,84;5,05;7,55;2,50;0,59;0,79;19,66;-0,55;1,09;13,23;4,57;9,03;0,35;0,61;0,52;11,35;12,08;54.405.641,21;16,28;2,15
ENEV3;62,48;;28,74;2,71;1,25;43,07;32,81;21,92;19,21;23,79;4,58;0,65;6,30;10,72;-1,60;2,19;9,43;4,36;7,02;0,46;0,54;0,20;11,78;;137.623.577,46;23,05;2,17
ENGI11;49,43;1,21;10,76;2,62;0,41;17,34;13,33;8,58;6,92;12,39;5,47;2,07;0,92;14,17;-0,57;1,12;24,33;3,85;8,01;0,16;0,82;0,45;19,08;11,59;76.206.128,88;18,89;4,60
ENGI3;16,29;0,74;17,72;4,31;0,68;17,34;13,33;8,58;11,40;12,39;5,47;2,07;1,52;23,36;-0,94;1,12;24,33;3,85;8,01;0,16;0,82;0,45;19,08;11,59;403.270,42;3,78;0,92
ENGI4;8,19;1,47;8,91;2,17;0,34;17,34;13,33;8,58;5,73;12,39;5,47;2,07;0,76;11,74;-0,47;1,12;24,33;3,85;8,01;0,16;0,82;0,45;19,08;11,59;410.872,54;3,78;0,92
ENJU3;12,47;;-90,95;33,46;22.301,74;35,24;-29,96;-32,64;-99,07;-95,86;3,20;-1,08;29,68;42,64;-115,19;2,85;-36,79;-24.520,85;-31,42;666,56;333,44;751,28;;;12.767.740,42;0,37;-0,14
ENMA3B;50,49;0,61;12,60;2,57;1,06;33,06;21,05;17,17;10,28;;0,81;0,20;2,16;5,98;-1,87;1,70;20,37;8,41;11,86;0,41;0,59;0,49;8,84;14,09;249.508,00;19,67;4,01
ENMA6B;83,99;1,58;20,96;4,27;1,76;33,06;21,05;17,17;17,10;;0,81;0,20;3,60;9,95;-3,11;1,70;20,37;8,41;11,86;0,41;0,59;0,49;8,84;14,09;;19,67;4,01
ENMT3;29,90;;11,28;2,49;0,72;21,11;16,41;12,10;8,31;12,57;3,51;1,05;1,36;5,72;-1,13;1,53;22,05;6,39;9,81;0,29;0,71;0,53;13,13;41,49;67.592,26;12,02;2,65
ENMT4;34,00;1,67;12,83;2,83;0,82;21,11;16,41;12,10;9,45;12,57;3,51;1,05;1,55;6,50;-1,29;1,53;22,05;6,39;9,81;0,29;0,71;0,53;13,13;41,49;8.005,00;12,02;2,65
EQPA3;3,57;7,00;11,61;2,17;0,63;31,72;19,58;12,00;7,11;8,68;1,56;0,48;1,39;2,59;-1,06;2,50;18,71;5,44;11,05;0,29;0,71;0,45;7,01;6,33;337.240,29;1,64;0,31
EQPA5;5,50;4,00;17,88;3,34;0,97;31,72;19,58;12,00;10,95;8,68;1,56;0,48;2,14;3,99;-1,64;2,50;18,71;5,44;11,05;0,29;0,71;0,45;7,01;6,33;19.742,00;1,64;0,31
EQPA6;10,48;2,39;34,07;6,37;1,85;31,72;19,58;12,00;20,87;8,68;1,56;0,48;4,09;7,60;-3,12;2,50;18,71;5,44;11,05;0,29;0,71;0,45;7,01;6,33;1.068,00;1,64;0,31
EQPA7;5,42;4,61;17,62;3,30;0,96;31,72;19,58;12,00;10,80;8,68;1,56;0,48;2,11;3,93;-1,62;2,50;18,71;5,44;11,05;0,29;0,71;0,45;7,01;6,33;7.262,44;1,64;0,31
EQTL3;22,51;1,42;7,88;2,34;0,54;34,57;27,08;15,96;4,65;6,73;2,09;1,05;1,26;3,88;-0,80;1,77;29,69;6,85;13,46;0,23;0,72;0,43;22,53;28,32;175.415.723,21;9,62;2,86
ESTR3;17,80;;-0,61;-0,03;0,06;47,63;11,87;-22,10;1,14;6,13;4,51;;0,14;-0,03;-0,12;0,21;-4,82;-9,56;-2,96;-1,98;2,98;0,43;-11,86;;;-601,37;-29,00
ESTR4;29,05;;-1,00;-0,05;0,10;47,63;11,87;-22,10;1,86;6,13;4,51;;0,22;-0,05;-0,20;0,21;-4,82;-9,56;-2,96;-1,98;2,98;0,43;-11,86;;68.392,53;-601,37;-29,00
ETER3;12,68;;14,75;8,05;1,05;26,24;15,49;7,73;7,36;7,45;0,09;0,10;1,14;8,61;-2,04;1,34;54,57;7,12;34,54;0,13;0,87;0,92;-12,96;;71.911.204,96;1,57;0,86
