TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA
CCPR3;13,82;6,75;25,71;1.178,05;418,02;65,30;56,23;16,69;7,63;7,63;0,00;0,49;4,29;3.823,60;-489,42;3,99;4.581,70;1.625,77;5.296,81;0,35;0,39;97,43;4,28;-8,25;6.845.117,07;0,01;0,54
CCRO3;13,68;3,52;41,97;3,45;0,78;35,83;25,41;6,59;10,88;16,38;5,50;1,74;2,76;33,29;-1,04;1,10;8,23;1,86;6,27;0,23;0,77;0,28;7,44;1,11;179.641.122,00;3,96;0,33
CCXC3;1,16;;-0,46;-0,04;0,20;;;;-0,74;-0,72;0,02;;;-0,04;;0,16;-8,10;-43,41;4,96;-5,36;6,37;0,00;;;45.760,33;-31,35;-2,54
CEAB3;13,15;1,93;-12,65;1,59;0,60;47,62;-1,02;-7,89;-98,06;-135,79;-37,73;0,61;1,00;3,20;-1,10;1,69;-12,56;-4,73;-2,83;0,38;0,62;0,60;;;22.659.024,55;8,27;-1,04
CEBR3;127,01;1,31;21,59;2,16;0,50;12,64;6,12;3,13;11,03;11,73;-0,30;-0,06;0,68;2,59;-3,32;1,29;9,99;2,30;8,65;0,23;0,71;0,74;6,64;;195.539,71;58,88;5,88
CEBR5;162,00;2,42;27,54;2,75;0,63;12,64;6,12;3,13;14,06;11,73;-0,30;-0,06;0,86;3,30;-4,24;1,29;9,99;2,30;8,65;0,23;0,71;0,74;6,64;;141.071,92;58,88;5,88
CEBR6;150,00;1,22;25,50;2,55;0,59;12,64;6,12;3,13;13,02;11,73;-0,30;-0,06;0,80;3,06;-3,93;1,29;9,99;2,30;8,65;0,23;0,71;0,74;6,64;;427.037,63;58,88;5,88
CEDO3;13,76;;-2,35;1,09;0,21;15,82;-2,18;-9,98;-10,76;-24,10;-16,06;1,62;0,24;-2,71;-0,33;0,84;-46,11;-8,71;-3,52;0,19;0,78;0,87;3,73;;135.524,79;12,68;-5,85
CEDO4;5,66;;-0,97;0,45;0,08;15,82;-2,18;-9,98;-4,43;-24,10;-16,06;1,62;0,10;-1,11;-0,14;0,84;-46,11;-8,71;-3,52;0,19;0,78;0,87;3,73;;163.338,34;12,68;-5,85
CEEB3;41,90;1,19;10,72;1,83;0,52;22,95;15,51;10,05;6,95;12,99;4,74;1,25;1,08;21,12;-0,66;1,14;17,11;4,89;9,66;0,29;0,71;0,49;12,72;16,24;43.150,14;22,85;3,91
CEEB5;43,00;1,16;11,00;1,88;0,54;22,95;15,51;10,05;7,13;12,99;4,74;1,25;1,11;21,67;-0,68;1,14;17,11;4,89;9,66;0,29;0,71;0,49;12,72;16,24;38.555,60;22,85;3,91
CEEB6;60,68;0,90;15,52;2,66;0,76;22,95;15,51;10,05;10,06;12,99;4,74;1,25;1,56;30,58;-0,96;1,14;17,11;4,89;9,66;0,29;0,71;0,49;12,72;16,24;13.434.802,08;22,85;3,91
CEED3;52,50;;-0,33;-0,10;0,13;-1,01;-16,70;-44,49;-0,89;-2,52;-1,63;;0,15;-0,12;-0,17;0,17;-28,67;-39,36;13,70;-1,37;2,37;0,88;3,53;;151.879,47;-548,09;-157,15
CEED4;69,00;;-0,44;-0,13;0,17;-1,01;-16,70;-44,49;-1,17;-2,52;-1,63;;0,20;-0,15;-0,23;0,17;-28,67;-39,36;13,70;-1,37;2,37;0,88;3,53;;39.554,18;-548,09;-157,15
CEGR3;59,85;0,16;39,52;13,16;4,45;29,25;18,21;10,97;23,80;24,98;1,18;0,66;4,33;-73,89;-5,95;0,81;33,31;11,25;19,93;0,34;0,66;1,03;5,62;3,05;21.780,60;4,55;1,51
CEPE3;0,00;;0,00;0,00;0,00;16,65;8,14;3,37;0,00;9,27;8,85;2,65;0,00;0,00;0,00;1,04;12,39;2,19;6,03;0,18;0,82;0,65;9,02;6,60;;22,64;2,80
CEPE5;24,99;6,54;8,91;1,10;0,20;16,65;8,14;3,37;3,69;9,27;8,85;2,65;0,30;15,41;-0,29;1,04;12,39;2,19;6,03;0,18;0,82;0,65;9,02;6,60;16.594,15;22,64;2,80
CEPE6;25,38;7,08;9,05;1,12;0,20;16,65;8,14;3,37;3,75;9,27;8,85;2,65;0,31;15,65;-0,29;1,04;12,39;2,19;6,03;0,18;0,82;0,65;9,02;6,60;12.690,00;22,64;2,80
CESP3;27,86;6,64;6,22;1,28;0,72;40,93;56,72;79,28;8,70;9,67;0,86;0,13;4,93;17,93;-0,79;1,69;20,57;11,49;1,55;0,56;0,44;0,14;-20,20;15,73;286.042,38;21,77;4,48
CESP5;30,51;6,06;6,82;1,40;0,78;40,93;56,72;79,28;9,52;9,67;0,86;0,13;5,40;19,63;-0,87;1,69;20,57;11,49;1,55;0,56;0,44;0,14;-20,20;15,73;14.502,62;21,77;4,48
CESP6;28,40;6,51;6,34;1,30;0,73;40,93;56,72;79,28;8,87;9,67;0,86;0,13;5,03;18,27;-0,81;1,69;20,57;11,49;1,55;0,56;0,44;0,14;-20,20;15,73;52.006.217,41;21,77;4,48
CGAS3;174,10;4,82;19,28;19,03;1,99;34,16;23,24;14,13;11,72;;2,42;3,92;2,72;15,30;-3,71;1,39;98,74;10,33;16,55;0,10;0,90;0,73;8,30;17,45;116.704,77;9,15;9,03
CGAS5;173,97;5,31;19,26;19,02;1,99;34,16;23,24;14,13;11,71;;2,42;3,92;2,72;15,29;-3,71;1,39;98,74;10,33;16,55;0,10;0,90;0,73;8,30;17,45;1.364.270,14;9,15;9,03
CGRA3;35,00;5,01;5,18;1,13;0,86;53,96;24,81;31,06;6,48;5,37;-0,94;-0,16;1,61;3,37;-1,42;2,82;21,75;16,61;13,56;0,76;0,24;0,53;3,42;16,83;46.985,46;31,09;6,76
CGRA4;33,47;5,23;4,95;1,08;0,82;53,96;24,81;31,06;6,20;5,37;-0,94;-0,16;1,54;3,22;-1,36;2,82;21,75;16,61;13,56;0,76;0,24;0,53;3,42;16,83;341.564,62;31,09;6,76
CIEL3;3,88;0,77;16,28;1,15;0,13;30,67;8,88;6,05;11,09;14,69;3,60;0,37;0,98;1,66;-0,81;1,11;7,07;0,82;2,85;0,12;0,88;0,14;7,99;-11,13;149.019.279,34;3,37;0,24
CLSC3;50,00;3,50;5,50;1,14;0,19;12,66;6,42;4,27;3,66;5,07;1,30;0,41;0,24;5,77;-0,29;1,10;20,70;3,36;10,21;0,16;0,84;0,79;4,99;-11,18;13.616,67;43,87;9,08
CLSC4;52,34;3,68;5,76;1,19;0,19;12,66;6,42;4,27;3,83;5,07;1,30;0,41;0,25;6,04;-0,30;1,10;20,70;3,36;10,21;0,16;0,84;0,79;4,99;-11,18;396.695,83;43,87;9,08
CMIG3;15,19;3,97;11,37;1,33;0,43;23,11;16,08;8,20;5,80;8,18;2,76;0,64;0,93;3,62;-0,61;1,70;11,73;3,81;10,48;0,32;0,68;0,46;5,38;-0,06;9.753.034,69;11,39;1,34
CMIG4;13,69;4,41;10,25;1,20;0,39;23,11;16,08;8,20;5,22;8,18;2,76;0,64;0,84;3,26;-0,55;1,70;11,73;3,81;10,48;0,32;0,68;0,46;5,38;-0,06;136.146.753,86;11,39;1,34
CMSA3;0,00;;0,00;0,00;0,00;;;;0,00;0,38;0,38;-0,89;;0,00;0,00;141,75;-233,87;-232,40;-237,47;0,99;0,01;0,00;;;;0,00;0,00
CMSA4;0,00;;0,00;0,00;0,00;;;;0,00;0,38;0,38;-0,89;;0,00;0,00;141,75;-233,87;-232,40;-237,47;0,99;0,01;0,00;;;;0,00;0,00
CNSY3;30,22;;-27,81;135,13;5,22;-7,98;-37,91;-48,05;-35,24;-39,58;-4,34;16,62;13,36;-20,45;-5,51;0,17;-485,95;-18,76;-22,50;0,04;0,96;0,39;19,24;;0,00;0,22;-1,09
CNTO3;27,68;;181,10;3,49;1,30;45,63;5,49;1,71;56,31;58,94;2,63;0,16;3,09;4,55;-2,54;2,42;1,92;0,72;2,88;0,37;0,63;0,42;;;50.401.683,14;7,94;0,15
COCE3;67,00;3,17;14,40;1,64;0,53;14,35;9,04;6,37;10,14;10,71;4,45;0,72;0,92;-140,83;-0,77;0,99;11,37;3,67;7,14;0,32;0,68;0,58;8,25;9,99;23.713,86;40,94;4,65
COCE5;56,44;3,76;12,13;1,38;0,44;14,35;9,04;6,37;8,54;10,71;4,45;0,72;0,77;-118,63;-0,65;0,99;11,37;3,67;7,14;0,32;0,68;0,58;8,25;9,99;779.822,79;40,94;4,65
COCE6;0,00;;0,00;0,00;0,00;14,35;9,04;6,37;0,00;10,71;4,45;0,72;0,00;0,00;0,00;0,99;11,37;3,67;7,14;0,32;0,68;0,58;8,25;9,99;;40,94;4,65
COGN3;5,30;;-5,09;0,58;0,28;59,44;-15,18;-31,59;-10,59;-18,20;-7,61;0,42;1,61;2,45;-0,36;1,94;-11,37;-5,42;-3,65;0,48;0,49;0,17;13,24;-24,68;342.708.478,00;9,16;-1,04
CORR3;2,71;;0,01;0,01;0,00;74,74;56,37;53,90;0,01;-0,09;-0,21;-0,35;0,00;0,00;-0,02;13,09;164,96;40,75;159,34;0,25;0,75;0,76;-33,38;;46.074,96;240,27;396,36
CORR4;69,00;;0,17;0,29;0,07;74,74;56,37;53,90;0,17;-0,09;-0,21;-0,35;0,09;0,09;-0,41;13,09;164,96;40,75;159,34;0,25;0,75;0,76;-33,38;;10.850,00;240,27;396,36
CPFE3;30,65;5,88;10,03;2,43;0,70;22,58;16,55;11,87;7,20;9,66;2,46;0,83;1,19;12,00;-1,02;1,23;24,22;6,95;11,08;0,29;0,71;0,59;11,46;25,40;77.978.770,55;12,61;3,06
CPLE3;68,28;3,28;4,82;0,93;0,42;29,92;22,48;18,04;3,87;5,37;1,39;0,33;0,87;6,50;-0,53;1,40;19,32;8,60;10,59;0,45;0,55;0,48;3,14;9,08;11.874.876,52;73,29;14,16
CPLE5;60,52;10,47;4,27;0,83;0,37;29,92;22,48;18,04;3,43;5,37;1,39;0,33;0,77;5,77;-0,47;1,40;19,32;8,60;10,59;0,45;0,55;0,48;3,14;9,08;6.052,00;73,29;14,16
CPLE6;72,54;3,40;5,12;0,99;0,44;29,92;22,48;18,04;4,11;5,37;1,39;0,33;0,92;6,91;-0,57;1,40;19,32;8,60;10,59;0,45;0,55;0,48;3,14;9,08;96.109.958,93;73,29;14,16
CPRE3;18,23;;19,05;1,89;0,86;49,98;35,17;28,88;15,64;17,64;2,00;0,24;5,50;-91,82;-0,99;0,94;9,91;4,50;5,66;0,45;0,54;0,16;9,10;;5.456,00;9,66;0,96
CRDE3;23,60;;-17,82;0,47;0,43;80,97;3,49;-48,06;245,33;168,61;-76,73;-0,15;8,56;2,64;-0,54;4,89;-2,67;-2,41;-0,28;0,90;0,10;0,05;11,36;;47.576,60;49,69;-1,32
CREM3;14,50;;32,70;2,45;0,67;30,30;7,39;2,10;9,28;13,11;3,84;1,01;0,69;4,89;-1,69;1,29;7,50;2,05;9,29;0,27;0,73;0,98;1,09;;;5,91;0,44
CRFB3;19,58;1,27;16,39;2,63;0,84;20,00;6,10;3,52;9,45;10,77;1,32;0,37;0,58;16,86;-1,62;1,11;16,05;5,10;13,12;0,32;0,65;1,45;10,32;12,50;130.641.715,69;7,45;1,19
CRIV3;5,56;0,63;9,86;0,59;0,10;53,72;17,06;11,75;6,79;7,25;;;1,16;0,78;-0,13;2,93;5,95;1,05;;0,18;0,82;0,09;-5,15;14,18;12.036,15;9,49;0,56
CRIV4;6,43;7,57;11,40;0,68;0,12;53,72;17,06;11,75;7,85;7,25;;;1,34;0,90;-0,15;2,93;5,95;1,05;;0,18;0,82;0,09;-5,15;14,18;10.679,27;9,49;0,56
CRPG3;27,01;0,52;6,49;1,16;0,84;31,56;20,87;20,28;6,30;4,94;-1,59;-0,29;1,32;1,23;-4,52;6,44;17,92;13,01;18,10;0,73;0,27;0,64;8,35;;8.246,60;23,24;4,16
CRPG5;28,50;0,49;6,84;1,23;0,89;31,56;20,87;20,28;6,65;4,94;-1,59;-0,29;1,39;1,30;-4,76;6,44;17,92;13,01;18,10;0,73;0,27;0,64;8,35;;456.832,34;23,24;4,16
CRPG6;27,50;0,51;6,60;1,18;0,86;31,56;20,87;20,28;6,42;4,94;-1,59;-0,29;1,34;1,25;-4,60;6,44;17,92;13,01;18,10;0,73;0,27;0,64;8,35;;150.920,04;23,24;4,16
CSAB3;50,00;6,21;8,43;1,96;0,98;-432,32;-5.765,78;-5.795,29;8,47;8,63;;;;9,65;-1,16;2,99;23,21;11,67;;0,50;0,50;0,00;-27,17;-14,21;10.884,00;25,55;5,93
CSAB4;51,90;6,58;8,75;2,03;1,02;-432,32;-5.765,78;-5.795,29;8,80;8,63;;;;10,02;-1,21;2,99;23,21;11,67;;0,50;0,50;0,00;-27,17;-14,21;43.102,83;25,55;5,93
CSAN3;71,19;2,10;27,40;2,63;0,78;29,61;19,83;7,87;10,88;15,42;4,54;1,10;2,16;4,91;-1,15;1,95;9,61;2,84;8,48;0,30;0,69;0,36;10,73;31,02;176.187.251,93;27,04;2,60
CSMG3;16,14;17,27;7,64;0,86;0,51;44,16;23,69;15,15;4,89;6,66;1,77;0,31;1,16;7,31;-0,63;1,57;11,24;6,67;9,31;0,59;0,41;0,44;4,54;18,85;51.574.831,72;18,79;2,11
CSNA3;28,25;0,03;35,33;7,84;0,69;32,98;14,06;4,14;10,41;17,74;7,34;5,53;1,46;6,90;-1,02;1,44;22,21;1,95;6,82;0,09;0,89;0,47;9,54;;308.266.102,41;3,60;0,80
CSRN3;17,28;0,95;9,01;2,22;0,62;23,60;17,42;12,31;6,37;9,44;3,16;1,10;1,11;6,74;-0,81;1,68;24,58;6,93;12,19;0,28;0,72;0,56;10,15;5,29;11.195,14;7,80;1,92
CSRN5;16,61;1,09;8,66;2,13;0,60;23,60;17,42;12,31;6,12;9,44;3,16;1,10;1,07;6,48;-0,78;1,68;24,58;6,93;12,19;0,28;0,72;0,56;10,15;5,29;33.135,50;7,80;1,92
CSRN6;16,21;1,12;8,46;2,08;0,59;23,60;17,42;12,31;5,98;9,44;3,16;1,10;1,04;6,32;-0,76;1,68;24,58;6,93;12,19;0,28;0,72;0,56;10,15;5,29;54.492,00;7,80;1,92
CTCA3;0,00;;0,00;0,00;0,00;64,04;23,48;16,83;0,00;-1,83;-1,83;-0,20;0,00;0,00;0,00;2,86;7,98;6,00;5,83;0,75;0,25;0,36;26,66;30,12;;743,19;59,27
CTKA3;31,00;;1,42;-0,96;0,38;39,59;27,74;37,10;1,90;6,35;4,73;;0,53;1,63;-0,98;1,62;-67,24;26,65;20,91;-0,40;1,40;0,72;0,27;;161.208,48;-32,37;21,77
CTKA4;22,20;;1,02;-0,69;0,27;39,59;27,74;37,10;1,36;6,35;4,73;;0,38;1,17;-0,70;1,62;-67,24;26,65;20,91;-0,40;1,40;0,72;0,27;;351.876,00;-32,37;21,77
CTNM3;13,10;;-1,84;0,48;0,10;30,47;-1,66;-12,13;-13,41;-52,74;-43,22;1,55;0,22;3,17;-0,15;1,09;-26,15;-5,17;-3,60;0,20;0,64;0,43;-5,30;;80.788,08;27,26;-7,13
CTNM4;6,14;;-0,86;0,23;0,04;30,47;-1,66;-12,13;-6,28;-52,74;-43,22;1,55;0,10;1,49;-0,07;1,09;-26,15;-5,17;-3,60;0,20;0,64;0,43;-5,30;;121.621,90;27,26;-7,13
CTSA3;2,50;1,22;-17.390,49;0,97;0,44;18,14;4,42;0,00;13,98;;11,06;0,77;0,62;13,95;-0,80;1,07;-0,01;0,00;2,79;0,45;0,55;0,71;2,57;61,71;126.515,93;2,56;0,00
CTSA4;2,03;1,50;-14.121,08;0,79;0,36;18,14;4,42;0,00;11,35;;11,06;0,77;0,50;11,33;-0,65;1,07;-0,01;0,00;2,79;0,45;0,55;0,71;2,57;61,71;75.648,52;2,56;0,00
CTSA8;0,00;;0,00;0,00;0,00;18,14;4,42;0,00;0,00;;11,06;0,77;0,00;0,00;0,00;1,07;-0,01;0,00;2,79;0,45;0,55;0,71;2,57;61,71;;2,56;0,00
CURY3;10,25;;17,24;6.508,17;1.666,48;35,84;19,91;12,73;11,03;11,03;0,00;-0,66;2,20;4.129,17;-11.496,62;1,89;37.741,48;9.664,08;25.609,78;0,26;0,65;758,86;;;7.863.677,45;0,00;0,59
CVCB3;21,45;1,95;-2,18;-11,16;0,73;81,82;-155,58;-207,35;-2,91;-3,18;-0,28;;4,52;-3,08;-2,52;0,75;-512,04;-33,62;-93,72;-0,07;1,06;0,16;19,77;-20,22;187.500.711,93;-1,92;-9,84
CYRE3;30,80;0,83;7,47;1,97;1,08;32,48;54,65;41,20;5,63;5,88;0,25;0,09;3,08;3,43;-2,05;3,01;26,32;14,47;19,26;0,55;0,43;0,35;-7,54;-8,46;199.903.585,10;15,66;4,12
DASA3;69,99;0,81;-176,49;8,64;2,71;24,99;1,31;-3,24;436,23;480,72;44,49;0,88;5,72;26,18;-3,92;1,50;-4,89;-1,54;-0,26;0,31;0,69;0,47;10,10;9,52;91.975,85;8,10;-0,40
DIRR3;12,78;6,34;19,47;1,48;0,37;34,62;13,11;6,98;10,36;10,72;0,36;0,05;1,36;1,04;-0,70;4,44;7,58;1,92;6,05;0,25;0,72;0,28;-4,50;-12,25;16.431.198,86;8,66;0,66
DMMO11;0,57;;-0,43;-0,20;0,50;-13,98;-72,90;-111,20;-0,65;;0,22;;0,47;-0,64;-1,09;0,41;-47,51;-117,06;31,33;-2,46;3,46;1,05;-15,03;;555.104,90;-2,82;-1,34
DMMO3;1,41;;-1,05;-0,50;1,23;-13,98;-72,90;-111,20;-1,61;;0,22;;1,17;-1,59;-2,71;0,41;-47,51;-117,06;31,33;-2,46;3,46;1,05;-15,03;;16.172.222,66;-2,82;-1,34
DMVF3;11,40;;-1.939,15;0,71;0,39;14,74;8,05;0,29;-69,70;-57,72;11,99;-0,12;;2,87;-0,64;1,51;-0,04;-0,02;-1,01;0,55;0,45;-0,07;;;3.129.625,48;16,17;-0,01
DOHL3;20,60;2,00;44,41;2,58;2,03;26,62;2,86;7,32;113,66;85,38;-4,76;-0,11;3,25;5,03;-3,98;5,83;5,82;4,58;-1,16;0,79;0,21;0,63;4,74;-5,49;77.024,74;7,97;0,46
DOHL4;5,37;8,46;11,58;0,67;0,53;26,62;2,86;7,32;29,63;85,38;-4,76;-0,11;0,85;1,31;-1,04;5,83;5,82;4,58;-1,16;0,79;0,21;0,63;4,74;-5,49;325.976,89;7,97;0,46
DTCY3;6,91;;-23,80;8,96;1,98;32,90;-3,27;-12,55;-91,23;-132,70;1,06;-0,10;2,99;-10,49;-2,73;0,59;-37,64;-8,30;-6,59;0,22;0,78;0,66;-1,40;;7.228,67;0,77;-0,29
DTCY4;62,60;;-215,57;81,13;17,90;32,90;-3,27;-12,55;-826,47;-132,70;1,06;-0,10;27,06;-95,03;-24,70;0,59;-37,64;-8,30;-6,59;0,22;0,78;0,66;-1,40;;45.933,00;0,77;-0,29
DTEX3;18,67;2,00;29,56;2,65;1,15;28,32;12,99;7,98;18,17;20,82;2,65;0,39;2,36;7,89;-1,78;1,71;8,96;3,90;7,03;0,44;0,56;0,49;4,69;0,61;58.270.529,52;7,05;0,63
EALT3;12,50;0,44;13,40;1,57;0,64;24,31;10,30;8,21;10,68;9,91;2,76;0,40;1,10;9,66;-1,16;1,17;11,69;4,75;7,32;0,41;0,59;0,58;11,80;20,01;12.318,63;7,98;0,93
EALT4;5,20;1,16;5,57;0,65;0,26;24,31;10,30;8,21;4,44;9,91;2,76;0,40;0,46;4,02;-0,48;1,17;11,69;4,75;7,32;0,41;0,59;0,58;11,80;20,01;255.615,24;7,98;0,93
ECOR3;13,02;;25,71;10,59;0,59;39,47;32,03;6,97;5,60;11,01;5,42;10,25;1,79;35,59;-0,74;1,09;41,20;2,28;10,06;0,06;0,94;0,33;6,12;;57.694.318,86;1,23;0,51
ECPR3;77,00;;-2,41;1,04;0,55;;;;-2,83;-2,78;0,02;-0,01;;94,03;-0,55;2,94;-43,42;-22,74;-37,09;0,52;0,48;0,00;;;7.733,00;73,72;-32,01
ECPR4;74,96;;-2,34;1,02;0,53;;;;-2,76;-2,78;0,02;-0,01;;91,54;-0,54;2,94;-43,42;-22,74;-37,09;0,52;0,48;0,00;;;10.030,67;73,72;-32,01
EEEL3;525,00;2,05;13,23;1,89;0,90;59,99;46,83;26,56;7,50;7,63;0,13;0,03;3,51;5,34;-1,23;2,63;14,25;6,77;16,60;0,48;0,52;0,25;10,14;;48.625,00;278,37;39,68
EEEL4;499,99;2,37;12,60;1,80;0,85;59,99;46,83;26,56;7,15;7,63;0,13;0,03;3,35;5,08;-1,17;2,63;14,25;6,77;16,60;0,48;0,52;0,25;10,14;;48.499,40;278,37;39,68
EGIE3;44,91;1,85;15,37;5,13;1,07;38,94;40,57;21,13;8,00;10,69;2,69;1,72;3,25;11,26;-1,45;1,55;33,37;6,93;15,71;0,21;0,79;0,33;8,66;10,81;89.674.124,24;8,76;2,92
EKTR3;172,15;0,19;67,83;11,00;3,53;19,07;13,15;7,44;38,41;24,81;3,78;1,08;5,05;106,23;-5,49;1,10;16,22;5,20;8,66;0,32;0,68;0,70;7,24;2,43;16.827,47;15,65;2,54
EKTR4;24,00;1,51;9,46;1,53;0,49;19,07;13,15;7,44;5,35;24,81;3,78;1,08;0,70;14,81;-0,76;1,10;16,22;5,20;8,66;0,32;0,68;0,70;7,24;2,43;33.960,65;15,65;2,54
ELEK3;19,11;2,25;24,46;2,66;1,07;11,39;2,82;2,53;21,94;38,76;5,75;0,70;0,62;3,75;-2,60;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;11.501,50;7,19;0,78
ELEK4;36,99;1,16;47,34;5,15;2,07;11,39;2,82;2,53;42,48;38,76;5,75;0,70;1,20;7,26;-5,02;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;52.244,08;7,19;0,78
ELET3;38,69;4,20;7,55;0,80;0,33;78,47;42,21;24,50;4,38;6,96;2,58;0,47;1,85;2,78;-0,45;1,88;10,60;4,43;9,96;0,42;0,58;0,18;-1,65;;206.094.013,69;48,35;5,13
ELET5;39,01;5,89;7,61;0,81;0,34;78,47;42,21;24,50;4,42;6,96;2,58;0,47;1,86;2,80;-0,45;1,88;10,60;4,43;9,96;0,42;0,58;0,18;-1,65;;16.365,40;48,35;5,13
ELET6;38,45;4,65;7,50;0,80;0,33;78,47;42,21;24,50;4,35;6,96;2,58;0,47;1,84;2,76;-0,45;1,88;10,60;4,43;9,96;0,42;0,58;0,18;-1,65;;82.716.034,69;48,35;5,13
ELPL3;8,41;;3,41;0,49;0,06;9,15;9,15;3,27;1,22;2,92;1,70;0,68;0,11;-2,21;-0,07;0,91;14,39;1,64;13,53;0,11;0,89;0,50;6,77;;84.759.083,84;17,14;2,47
EMAE3;25,35;2,82;8,35;0,88;0,57;18,64;7,71;25,53;27,68;31,14;-12,74;-0,41;2,13;1,54;-1,01;6,10;10,58;6,79;-0,49;0,64;0,36;0,27;23,78;;;28,68;3,03
EMAE4;50,00;1,57;16,48;1,74;1,12;18,64;7,71;25,53;54,59;31,14;-12,74;-0,41;4,21;3,04;-2,00;6,10;10,58;6,79;-0,49;0,64;0,36;0,27;23,78;;239.584,17;28,68;3,03
EMBR3;9,05;;-1,50;0,42;0,11;10,48;-18,90;-35,02;-2,77;-8,30;-5,52;0,84;0,52;0,33;-0,27;2,29;-28,33;-7,31;-7,44;0,26;0,73;0,21;-6,86;;161.656.086,83;21,34;-6,05
ENAT3;11,39;10,03;8,75;1,03;0,66;33,40;33,74;29,77;7,72;3,85;-3,87;-0,52;2,60;2,07;-1,18;3,72;11,79;7,56;9,01;0,64;0,36;0,25;17,18;2,03;23.756.125,79;11,04;1,30
ENBR3;19,73;2,96;9,16;1,21;0,42;20,09;15,73;8,84;5,15;7,65;2,50;0,59;0,81;20,04;-0,56;1,09;13,23;4,57;9,03;0,35;0,61;0,52;11,35;12,08;56.820.057,90;16,28;2,15
ENEV3;57,00;;26,22;2,47;1,14;43,07;32,81;21,92;17,52;22,10;4,58;0,65;5,75;9,78;-1,46;2,19;9,43;4,36;7,02;0,46;0,54;0,20;11,78;;120.773.571,62;23,05;2,17
ENGI11;49,07;1,22;10,68;2,60;0,41;17,34;13,33;8,58;6,87;12,34;5,47;2,07;0,92;14,07;-0,57;1,12;24,33;3,85;8,01;0,16;0,82;0,45;19,08;11,59;64.309.266,28;18,89;4,60
ENGI3;14,32;0,84;15,58;3,79;0,60;17,34;13,33;8,58;10,02;12,34;5,47;2,07;1,34;20,53;-0,83;1,12;24,33;3,85;8,01;0,16;0,82;0,45;19,08;11,59;182.905,55;3,78;0,92
ENGI4;8,60;1,40;9,36;2,28;0,36;17,34;13,33;8,58;6,02;12,34;5,47;2,07;0,80;12,33;-0,50;1,12;24,33;3,85;8,01;0,16;0,82;0,45;19,08;11,59;210.632,10;3,78;0,92
ENJU3;10,10;;-73,66;27,10;18.063,16;35,24;-29,96;-32,64;-80,24;-77,04;3,20;-1,08;24,04;34,54;-93,30;2,85;-36,79;-24.520,85;-31,42;666,56;333,44;751,28;;;19.529.676,68;0,37;-0,14
ENMA3B;50,49;0,61;12,60;2,57;1,06;33,06;21,05;17,17;10,28;;0,81;0,20;2,16;5,98;-1,87;1,70;20,37;8,41;11,86;0,41;0,59;0,49;8,84;14,09;249.508,00;19,67;4,01
ENMA6B;83,99;1,58;20,96;4,27;1,76;33,06;21,05;17,17;17,10;;0,81;0,20;3,60;9,95;-3,11;1,70;20,37;8,41;11,86;0,41;0,59;0,49;8,84;14,09;164.437,89;19,67;4,01
ENMT3;29,49;;11,13;2,45;0,71;21,11;16,41;12,10;8,20;11,98;3,51;1,05;1,35;5,64;-1,12;1,53;22,05;6,39;9,81;0,29;0,71;0,53;13,13;41,49;129.540,42;12,02;2,65
ENMT4;31,00;1,83;11,70;2,58;0,75;21,11;16,41;12,10;8,62;11,98;3,51;1,05;1,41;5,93;-1,17;1,53;22,05;6,39;9,81;0,29;0,71;0,53;13,13;41,49;5.056,67;12,02;2,65
EQPA3;3,13;2,56;10,18;1,90;0,55;31,72;19,58;12,00;6,23;7,81;1,56;0,48;1,22;2,27;-0,93;2,50;18,71;5,44;11,05;0,29;0,71;0,45;7,01;6,33;57.073,86;1,64;0,31
EQPA5;5,60;0,89;18,21;3,41;0,99;31,72;19,58;12,00;11,15;7,81;1,56;0,48;2,18;4,06;-1,67;2,50;18,71;5,44;11,05;0,29;0,71;0,45;7,01;6,33;46.260,60;1,64;0,31
EQPA6;10,68;0,75;34,72;6,49;1,89;31,72;19,58;12,00;21,27;7,81;1,56;0,48;4,17;7,74;-3,18;2,50;18,71;5,44;11,05;0,29;0,71;0,45;7,01;6,33;1.068,00;1,64;0,31
EQPA7;5,20;1,54;16,90;3,16;0,92;31,72;19,58;12,00;10,36;7,81;1,56;0,48;2,03;3,77;-1,55;2,50;18,71;5,44;11,05;0,29;0,71;0,45;7,01;6,33;30.098,63;1,64;0,31
EQTL3;22,50;1,42;7,88;2,34;0,54;34,57;27,08;15,96;4,64;6,73;2,09;1,05;1,26;3,87;-0,80;1,77;29,69;6,85;13,46;0,23;0,72;0,43;22,53;28,32;163.052.482,45;9,62;2,86
